amie,nom_institucion_educativa,te_fin,nom_estado_ie,nom_sostenimiento,oferta_1,oferta_2,oferta_3,oferta_4,nom_lengua,regimen,jurisdiccion,da_zona,da_dist,nom_distrito,dpa_parroq,dpa_despar,dpa_canton,dpa_descan,dpa_provin,dpa_despro,dpa_anio,txt,dpa_cab
17H01589,ESCUELA DE EDUCACIÓN BÁSICA CORAZON DE JESUS,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01579,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR “BATALLA NAVAL DE JAMBELÍ”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01578,CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA INFANCIA PARTICULAR “ABACO”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01574,UNIDAD EDUCATIVA PARTICULAR JHON F. KENNEDY,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01573,"UNIDAD EDUCATIVA ""CLUB ÁRABE ECUATORIANO""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,ESCOLARIDAD,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01572,ESCUELA DE EDUCACIÓN BÁSICA FISCAL MARÍA TERESA DÁVILA DE ROSANÍA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01571,UNIDAD EDUCATIVA ABDON CALDERON,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01570,UNIDAD EDUCATIVA PARTICULAR “ANTONIO FLORES”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01569,"UNIDAD EDUCATIVA PARTICULAR ""PRESIDENTE GEORGE WASHINGTON""",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01568,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ANTONIO FLORES N2,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01567,UNIDAD EDUCATIVA FISCOMISIONAL FE Y ALEGRÍA LA DOLOROSA,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01566,UNIDAD EDUCATIVA FISCAL CALDERON 2,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01565,"UNIDAD EDUCATIVA ""RÉPLICA JUAN PÍO MONTÚFAR""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01559,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR JULIO CÉSAR LABAKÉ,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01558,"UNIDAD EDUCATIVA GUARDIANA DE LOS SABERES ""LUZ Y VIDA""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01556,"UNIDAD EDUCATIVA ""TARQUI""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,ESCOLARIDAD,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01555,UNIDAD EDUCATIVA PARTICULAR “FERENC BOTAR KENDUR”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01551,UNIDAD EDUCATIVA FISCAL LUXEMBURGO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01550,UNIDAD EDUCATIVA NICOLAS JIMENEZ,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01548,UNIDAD EDUCATIVA PARTICULAR “FILADELFIA”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01547,UNIDAD EDUCATIVA PARTICULAR ZARAN,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01546,UNIDAD EDUCATIVA PARTICULAR LOS ALPES,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01541,"ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ""TIMOLÉON POVEA GARZÓN""",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01536,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR EL SEMBRADOR N° 2,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01535,CENTRO MUNICIPAL DE EDUCACIÓN INICIAL “CARAPUNGO”,MATRIZ,ACTIVA,MUNICIPAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01529,UNIDAD EDUCATIVA PARTICULAR “ISM INTERNATIONAL ACADEMY”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D02,CALDERON,170155,CALDERÓN,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01526,MIGUEL DE SANTIAGO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01525,PRIMICIAS DE LA CULTURA DE QUITO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01524,Escuela de Educación Básica Fiscal LINEA EQUINOCCIAL,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01523,CONDORAZO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01522,ESCUELA DE EDUCACIÓN BÁSICA PAMPITE,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01521,CALACALI,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01520,EL GOLAN,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01518,ESCUELA DE EDUCACION BASICA ROBERTO ANDRADE,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170154,CALACALÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01511,UNIDAD EDUCATIVA “PRÓCER ANTONIO AGUIRRE”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170153,ATAHUALPA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01510,UNIDAD EDUCATIVA “HONORATO VÁSQUEZ”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170153,ATAHUALPA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01509,CIUDAD DE MACARA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170153,ATAHUALPA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01505,UNIDAD EDUCATIVA MUNICIPAL JULIO MORENO PEÑAHERRERA,MATRIZ,ACTIVA,MUNICIPAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01496,ESCUELA DE EDUCACIÓN BÁSICA “JOSÉ RUBÉN TAMAYO”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01495,ESCUELA DE EDUCACIÓN BÁSICA “BARTOLOMÉ DE LAS CASAS”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01493,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR EDUARDO MANRIQUE,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01491,ESCUELA DE EDUCACIÓN BÁSICA “MARGARITA PONCE GANGOTENA”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01490,UNIDAD EDUCATIVA PARTICULAR JACINTO JIJÓN Y CAAMAÑO,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01489,CONSERVATORIO DE MÚSICA “LUIS HUMBERTO SALGADO TORRES”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01487,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR SANTA MARIA DEL ROSARIO,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01486,ESCUELA DE EDUCACIÓN BÁSICA “SAN ANDRÉS”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D07,QUITUMBE,170132,TURUBAMBA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01485,"UNIDAD EDUCATIVA ""BENJAMÍN CARRIÓN""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01482,CENTRO DE EDUCACIÓN INICIAL FISCAL “AMAGUAÑA”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01481,"ESCUELA DE EDUCACIÓN BÁSICA FISCAL ""DR. LUIS EGUIGUREN""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01476,UNIDAD EDUCATIVA FISCAL “J.M. JIJÓN CAAMAÑO Y FLORES”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01475,"UNIDAD EDUCATIVA FISCAL ""ATAHUALPA""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01473,ESCUELA DE EDUCACIÓN BÁSICA “REPÚBLICA DE ARGENTINA”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170152,AMAGUAÑA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01472,UNIDAD EDUCATIVA “MIGUEL DE SANTIAGO”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D06,ELOY ALFARO,170131,SOLANDA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01471,UNIDAD EDUCATIVA PARTICULAR “SAN ESTEBAN DEL VALLE”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01468,ESCUELA DE EDUCACIÓN BÁSICA “GENERAL CALICUCHIMA”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01463,UNIDAD EDUCATIVA FISCOMISIONAL CARDENAL SPÍNOLA DE FE Y ALEGRÍA,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D06,ELOY ALFARO,170131,SOLANDA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01462,ESCUELA DE EDUCACIÓN BÁSICA “CIUDAD DE SAN GABRIEL”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D06,ELOY ALFARO,170131,SOLANDA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01461,UNIDAD EDUCATIVA “GONZALO ZALDUMBIDE”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D06,ELOY ALFARO,170131,SOLANDA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01459,"UNIDAD EDUCATIVA PARTICULAR “AZRIEL""",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01457,"UNIDAD EDUCATIVA ""ALEJANDRO ANDRADE COELLO""",ESTABLECIMIENTO,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01457,"UNIDAD EDUCATIVA ""ALEJANDRO ANDRADE COELLO""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01456,"UNIDAD EDUCATIVA PARTICULAR BILINGÜE ""ÁNGEL POLIBIO CHAVES""",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01454,CENTRO DE EDUCACIÓN INICIAL FISCAL “OVIDIO DECROLY”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01453,ESCUELA DE EDUCACIÓN BÁSICA “SIMÓN BOLÍVAR”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01452,ESCUELA DE EDUCACIÓN BÁSICA “TEODORO WOLF”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01451,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR CRECER ALANGASI,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01450,"UNIDAD EDUCATIVA PARTICULAR ""MONTEBELLO""",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01448,"UNIDAD EDUCATIVA FISCAL ""ALANGASI""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01447,"ESCUELA DE EDUCACIÓN BÁSICA FISCAL ""RAFAEL ARMIJOS VALDIVIESO""",MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01446,UNIDAD EDUCATIVA PARTICULAR “LOS ILINIZAS”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01444,"UNIDAD EDUCATIVA MUNICIPAL ""MANUEL CABEZA DE VACA""",MATRIZ,ACTIVA,MUNICIPAL,ORDINARIA,,ESCOLARIDAD,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01443,"UNIDAD EDUCATIVA PARTICULAR “MARÍA EDGEWORTH""",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D08,LOS CHILLOS,170151,ALANGASÍ,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01438,"CENTRO DE EDUCACIÓN INICIAL PARTICULAR LA RONDA, RONDA",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D06,ELOY ALFARO,170131,SOLANDA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01437,AGUSTÍ쳌N FÉLIX,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D03,LA DELICIA,170158,CHAVEZPAMBA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA RURAL,
17H01428,"ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ""SAMAHEL""",MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D05,NORTE,170115,KENNEDY,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01427,UNIDAD EDUCATIVA PARTICULAR “LETORT”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D05,NORTE,170129,SAN ISIDRO DEL INCA,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01421,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL “MARCELINO CHAMPAGNAT,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D07,QUITUMBE,170126,QUITUMBE,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
17H01420,UNIDAD EDUCATIVA PARTICULAR “NUEVOS HORIZONTES DEL SUR No. 1”,MATRIZ,ACTIVA,PARTICULAR,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,9,17D07,QUITUMBE,170126,QUITUMBE,1701,DISTRITO METROPOLITANO DE QUITO,17,PICHINCHA,2023,PARROQUIA URBANA,170150.0
